ParticipantName	MediaName	FixationIndex	SaccadeIndex	GazeEventType	GazeEventDuration	FixationPointX..MCSpx.	FixationPointY..MCSpx.	SaccadicAmplitude	AOI.color.key.Hit	AOI.L.1.Hit	AOI.L.2.Hit	AOI.L.3...leak.Hit	AOI.L.4.Hit	AOI.R.1...leak.Hit	AOI.R.2.Hit	AOI.R.3.Hit	AOI.R.4.Hit	AOI.S.1.Hit	AOI.S.2...sen_leak.Hit	AOI.S.3.Hit	AOI.S.4.Hit	AOI.leak.Hit
Ichen	sex0	NA	NA	Unclassified	220	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	220	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	220	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	220	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	220	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	220	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	220	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	14	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	14	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	14	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	14	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	118	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	118	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	118	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	118	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	118	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	118	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	118	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	15	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	15	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	8	NA	Fixation	117	461	736	4.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	8	NA	Fixation	117	461	736	4.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	8	NA	Fixation	117	461	736	4.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	8	NA	Fixation	117	461	736	4.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	8	NA	Fixation	117	461	736	4.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	8	NA	Fixation	117	461	736	4.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	8	NA	Fixation	117	461	736	4.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	250	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	9	NA	Fixation	100	141	557	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	9	NA	Fixation	100	141	557	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	9	NA	Fixation	100	141	557	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	9	NA	Fixation	100	141	557	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	9	NA	Fixation	100	141	557	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	9	NA	Fixation	100	141	557	4.34	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	16	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	16	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	16	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	16	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	302	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	10	NA	Fixation	135	104	550	3.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	10	NA	Fixation	135	104	550	3.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	10	NA	Fixation	135	104	550	3.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	10	NA	Fixation	135	104	550	3.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	10	NA	Fixation	135	104	550	3.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	10	NA	Fixation	135	104	550	3.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	10	NA	Fixation	135	104	550	3.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	10	NA	Fixation	135	104	550	3.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	17	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	17	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	17	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	17	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	17	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	17	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	17	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	17	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	17	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	17	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	17	Saccade	184	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	11	NA	Fixation	51	79	669	3.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	11	NA	Fixation	51	79	669	3.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	11	NA	Fixation	51	79	669	3.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	18	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	18	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	18	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	18	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	19	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	12	NA	Fixation	33	122	599	17.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	12	NA	Fixation	33	122	599	17.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	20	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	20	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	20	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	20	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	21	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	21	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	22	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	22	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	100	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	23	Saccade	84	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	23	Saccade	84	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	23	Saccade	84	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	23	Saccade	84	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	23	Saccade	84	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	24	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	24	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	24	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	24	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	13	NA	Fixation	51	90	250	18.78	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Ichen	sex0	13	NA	Fixation	51	90	250	18.78	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Ichen	sex0	13	NA	Fixation	51	90	250	18.78	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Ichen	sex0	NA	25	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	25	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	25	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	25	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	25	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	25	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	25	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	25	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	25	Saccade	150	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	26	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	26	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	27	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	27	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	27	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	27	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	14	NA	Fixation	33	130	601	4.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	14	NA	Fixation	33	130	601	4.41	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	28	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	15	NA	Fixation	133	113	589	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	15	NA	Fixation	133	113	589	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	15	NA	Fixation	133	113	589	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	15	NA	Fixation	133	113	589	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	15	NA	Fixation	133	113	589	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	15	NA	Fixation	133	113	589	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	15	NA	Fixation	133	113	589	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	15	NA	Fixation	133	113	589	0.73	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	29	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	29	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	29	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	16	NA	Fixation	183	155	564	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	16	NA	Fixation	183	155	564	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	16	NA	Fixation	183	155	564	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	16	NA	Fixation	183	155	564	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	16	NA	Fixation	183	155	564	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	16	NA	Fixation	183	155	564	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	16	NA	Fixation	183	155	564	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	16	NA	Fixation	183	155	564	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	16	NA	Fixation	183	155	564	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	16	NA	Fixation	183	155	564	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	16	NA	Fixation	183	155	564	2.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	30	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	30	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	31	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	31	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	31	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	31	Saccade	67	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	32	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	32	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	32	Saccade	50	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	17	NA	Fixation	100	771	583	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	17	NA	Fixation	100	771	583	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	17	NA	Fixation	100	771	583	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	17	NA	Fixation	100	771	583	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	17	NA	Fixation	100	771	583	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	17	NA	Fixation	100	771	583	0.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	33	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	NA	Unclassified	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	34	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	34	Saccade	33	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	18	NA	Fixation	33	816	603	15.17	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ichen	sex0	18	NA	Fixation	33	816	603	15.17	0	0	0	0	0	0	0	0	0	0	0	0	1	0
Ichen	sex0	NA	35	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	35	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	35	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	35	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	35	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	35	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	35	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	35	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	35	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	35	Saccade	167	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	19	NA	Fixation	50	182	581	5.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	19	NA	Fixation	50	182	581	5.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	19	NA	Fixation	50	182	581	5.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	36	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	20	NA	Fixation	117	170	563	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	20	NA	Fixation	117	170	563	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	20	NA	Fixation	117	170	563	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	20	NA	Fixation	117	170	563	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	20	NA	Fixation	117	170	563	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	20	NA	Fixation	117	170	563	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	20	NA	Fixation	117	170	563	0.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	37	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	21	NA	Fixation	67	147	535	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	21	NA	Fixation	67	147	535	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	21	NA	Fixation	67	147	535	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	21	NA	Fixation	67	147	535	1.33	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	NA	38	Saccade	17	NA	NA	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	22	NA	Fixation	33	155	559	4.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ichen	sex0	22	NA	Fixation	33	155	559	4.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0
